original_id,new_id
957154,1365
501853,1366
1644026,1367
480093,1368
472065,1369
247901,1370
499171,1371
1031798,1372
459877,1373
1564244,1374
1001029,1375
1724637,1376
443250,1377
354226,1378
1323512,1379
579027,1380
71208,1381
638920,1382
1118845,1383
539758,1384
109040,1385
707496,1386
1049559,1387
968161,1388
905694,1389
438073,1390
1545799,1391
710540,1392
1107842,1393
220244,1394
454620,1395
473882,1396
233884,1397
18510,1398
858095,1399
1186391,1400
913444,1401
252166,1402
595667,1403
928091,1404
865573,1405
317536,1406
344915,1407
837504,1408
756685,1409
1188882,1410
1220392,1411
240992,1412
38774,1413
1522488,1414
384959,1415
623411,1416
1488800,1417
7122,1418
447181,1419
902397,1420
84282,1421
1330509,1422
1395602,1423
1151435,1424
236089,1425
1223093,1426
72295,1427
381829,1428
515846,1429
244595,1430
1643356,1431
493725,1432
19060,1433
54348,1434
347644,1435
1703351,1436
1485935,1437
1480337,1438
609204,1439
925742,1440
260612,1441
883434,1442
1579221,1443
904251,1444
224541,1445
1191459,1446
557656,1447
481661,1448
1491358,1449
1086903,1450
1005326,1451
1686565,1452
571900,1453
1130762,1454
586394,1455
346517,1456
1186251,1457
1123148,1458
538801,1459
77363,1460
606229,1461
1647604,1462
1049797,1463
338866,1464
215249,1465
1134620,1466
942420,1467
969233,1468
1601426,1469
4733,1470
1364995,1471
542458,1472
229255,1473
1571649,1474
284895,1475
890289,1476
60377,1477
504101,1478
596810,1479
495563,1480
990789,1481
114285,1482
98193,1483
896204,1484
222189,1485
950273,1486
1541891,1487
564648,1488
868332,1489
1643997,1490
840081,1491
1530044,1492
473252,1493
314531,1494
272487,1495
266512,1496
929350,1497
1029550,1498
991607,1499
438044,1500
295155,1501
896624,1502
860408,1503
952348,1504
225138,1505
1617642,1506
813102,1507
910988,1508
645869,1509
44760,1510
598541,1511
1212827,1512
955680,1513
477219,1514
1658241,1515
74176,1516
305209,1517
1259255,1518
610399,1519
824954,1520
246901,1521
26828,1522
497233,1523
1109098,1524
1241958,1525
1002648,1526
286683,1527
500568,1528
439589,1529
968689,1530
1030486,1531
870304,1532
851886,1533
27286,1534
1692897,1535
528312,1536
9231,1537
845775,1538
575717,1539
724737,1540
488839,1541
1590255,1542
1055461,1543
1515620,1544
521472,1545
432118,1546
858198,1547
1483871,1548
576621,1549
47534,1550
43198,1551
953793,1552
1600268,1553
1697264,1554
6852,1555
47488,1556
1684357,1557
1474076,1558
1541098,1559
935306,1560
938467,1561
43876,1562
1289981,1563
71304,1564
1622218,1565
1270704,1566
826866,1567
997220,1568
90437,1569
628962,1570
1127866,1571
34127,1572
981599,1573
618464,1574
62028,1575
1189045,1576
903899,1577
1153391,1578
6225,1579
806269,1580
546672,1581
807345,1582
420443,1583
1552974,1584
526584,1585
881786,1586
1275000,1587
338601,1588
595627,1589
655508,1590
1088958,1591
866537,1592
1037853,1593
94289,1594
72640,1595
378584,1596
421597,1597
340845,1598
283269,1599
232644,1600
32794,1601
499340,1602
16403,1603
1511625,1604
223609,1605
360398,1606
285798,1607
1394471,1608
421877,1609
686935,1610
19093,1611
1581103,1612
1529697,1613
465522,1614
673960,1615
430655,1616
87922,1617
855406,1618
246790,1619
1567979,1620
540000,1621
1638843,1622
1668582,1623
94459,1624
1623987,1625
697528,1626
818554,1627
1690038,1628
7592,1629
106395,1630
453006,1631
431100,1632
953544,1633
818270,1634
914365,1635
1530972,1636
430026,1637
814252,1638
492841,1639
292424,1640
435623,1641
95997,1642
355368,1643
1320073,1644
1192276,1645
1009510,1646
266609,1647
959446,1648
331250,1649
862643,1650
462562,1651
90732,1652
71885,1653
721730,1654
1215573,1655
1029007,1656
1319383,1657
1271133,1658
1401459,1659
458089,1660
484127,1661
1578479,1662
673654,1663
768371,1664
1485532,1665
1154142,1666
499542,1667
1002510,1668
871974,1669
397374,1670
1274577,1671
686258,1672
585412,1673
571442,1674
439651,1675
67217,1676
981480,1677
1645572,1678
903524,1679
551331,1680
1058373,1681
842439,1682
1580711,1683
43949,1684
1617931,1685
897606,1686
226797,1687
1624867,1688
53321,1689
950934,1690
41029,1691
303882,1692
330577,1693
465278,1694
928409,1695
842664,1696
259421,1697
962703,1698
521321,1699
912911,1700
937193,1701
407909,1702
354658,1703
1621878,1704
1588479,1705
1100734,1706
1473146,1707
480269,1708
1374235,1709
366507,1710
1322599,1711
546157,1712
575822,1713
226651,1714
924416,1715
576845,1716
1546061,1717
1214985,1718
1673940,1719
1612226,1720
509797,1721
543643,1722
1530168,1723
1068759,1724
133342,1725
40484,1726
1237447,1727
1085396,1728
840379,1729
795788,1730
72425,1731
1582818,1732
1199517,1733
607102,1734
335159,1735
1238430,1736
1580503,1737
1488557,1738
863364,1739
1498158,1740
546939,1741
866034,1742
469771,1743
1452886,1744
598677,1745
1078783,1746
841556,1747
428639,1748
910793,1749
1137804,1750
435920,1751
1526466,1752
869373,1753
1349404,1754
1100990,1755
948273,1756
1047353,1757
498114,1758
802849,1759
234370,1760
813782,1761
1101836,1762
515165,1763
894475,1764
284515,1765
587693,1766
222188,1767
582043,1768
526098,1769
928872,1770
561402,1771
512810,1772
588390,1773
404672,1774
1278972,1775
990567,1776
245855,1777
618406,1778
101774,1779
761847,1780
844069,1781
1270353,1782
253841,1783
1217033,1784
879373,1785
465943,1786
47152,1787
326008,1788
894080,1789
1511129,1790
131429,1791
510858,1792
1134209,1793
239555,1794
40985,1795
1560850,1796
208673,1797
529905,1798
245791,1799
1142528,1800
656767,1801
275520,1802
906527,1803
1343802,1804
542270,1805
562503,1806
704324,1807
1496867,1808
976874,1809
1771209,1810
1470199,1811
825755,1812
159287,1813
267464,1814
345936,1815
1035317,1816
228915,1817
865782,1818
457773,1819
557646,1820
73242,1821
319383,1822
1481673,1823
399718,1824
803570,1825
1450653,1826
109270,1827
1186795,1828
1488100,1829
1061853,1830
501271,1831
294342,1832
1095712,1833
291836,1834
1728896,1835
902313,1836
1419369,1837
1053072,1838
1159793,1839
239379,1840
384187,1841
886706,1842
325205,1843
1324046,1844
232513,1845
285726,1846
110532,1847
112143,1848
1540403,1849
48292,1850
402402,1851
1230684,1852
1050795,1853
1293958,1854
983897,1855
1251006,1856
925846,1857
44411,1858
612972,1859
444011,1860
1654724,1861
632613,1862
730005,1863
9653,1864
1325299,1865
1045956,1866
1714903,1867
1656293,1868
442416,1869
97960,1870
498348,1871
1062988,1872
493004,1873
1538705,1874
444013,1875
463693,1876
430876,1877
1486496,1878
790830,1879
368135,1880
609055,1881
18019,1882
23802,1883
993387,1884
430579,1885
1460671,1886
894269,1887
529116,1888
456936,1889
75981,1890
1125633,1891
901863,1892
732418,1893
1375881,1894
303930,1895
255554,1896
1620151,1897
984781,1898
943875,1899
1587905,1900
308366,1901
813336,1902
441391,1903
1652896,1904
68517,1905
225151,1906
1526247,1907
563159,1908
580691,1909
981432,1910
1305241,1911
351151,1912
1270620,1913
30166,1914
870358,1915
970893,1916
476245,1917
917737,1918
1535073,1919
578106,1920
230427,1921
941916,1922
863084,1923
1750925,1924
972168,1925
1555392,1926
1499753,1927
950651,1928
59776,1929
446512,1930
1458528,1931
380388,1932
420791,1933
811372,1934
42820,1935
1195599,1936
1720284,1937
596724,1938
547396,1939
888463,1940
688799,1941
579483,1942
1431679,1943
450543,1944
72419,1945
292542,1946
983416,1947
1714318,1948
67179,1949
486358,1950
48916,1951
285171,1952
1063990,1953
841468,1954
254562,1955
484327,1956
234469,1957
513292,1958
1240004,1959
69919,1960
605103,1961
524001,1962
222974,1963
629336,1964
1577606,1965
425739,1966
287756,1967
860001,1968
1037475,1969
122013,1970
793164,1971
891130,1972
289847,1973
400988,1974
868136,1975
1101497,1976
555232,1977
77455,1978
968267,1979
239891,1980
22972,1981
890431,1982
907849,1983
818143,1984
1537440,1985
430691,1986
820832,1987
928616,1988
678521,1989
517117,1990
936745,1991
1291034,1992
296093,1993
214701,1994
624522,1995
214295,1996
614086,1997
1527885,1998
1383720,1999
494462,2000
291808,2001
496571,2002
825798,2003
928997,2004
1550078,2005
473817,2006
149216,2007
1373524,2008
611283,2009
507345,2010
1294232,2011
775802,2012
301051,2013
892393,2014
49493,2015
1717330,2016
432074,2017
1502943,2018
832931,2019
346004,2020
1400380,2021
1581993,2022
496,2023
482747,2024
727387,2025
808481,2026
25921,2027
1554160,2028
1084768,2029
16975,2030
582062,2031
1048397,2032
902813,2033
872433,2034
1541893,2035
234873,2036
876720,2037
840312,2038
854036,2039
316567,2040
429488,2041
330017,2042
1512457,2043
1217486,2044
1650936,2045
1062448,2046
497185,2047
1486215,2048
1483690,2049
518438,2050
490115,2051
1469407,2052
29290,2053
719670,2054
223376,2055
995597,2056
213921,2057
1158601,2058
657125,2059
8755,2060
955196,2061
1429999,2062
282477,2063
856125,2064
475938,2065
61471,2066
1621058,2067
660570,2068
814874,2069
249365,2070
1530313,2071
1197867,2072
877937,2073
749828,2074
237788,2075
1651229,2076
1269179,2077
263033,2078
551266,2079
522496,2080
616696,2081
355342,2082
874025,2083
1633468,2084
883247,2085
465962,2086
873914,2087
806019,2088
1201184,2089
1681781,2090
1151345,2091
107271,2092
952904,2093
485330,2094
1366674,2095
541640,2096
975701,2097
71009,2098
435180,2099
653747,2100
1596014,2101
1622907,2102
1034268,2103
333185,2104
1595154,2105
547640,2106
29442,2107
544712,2108
1049971,2109
518607,2110
535912,2111
977138,2112
216013,2113
5553,2114
1115852,2115
830006,2116
340458,2117
324411,2118
1522103,2119
1624711,2120
40953,2121
801116,2122
1666528,2123
829567,2124
254301,2125
1488300,2126
970136,2127
63006,2128
438909,2129
1572854,2130
1545819,2131
600259,2132
1095184,2133
392424,2134
357072,2135
427334,2136
972702,2137
1665499,2138
290987,2139
77774,2140
974348,2141
410978,2142
221911,2143
327240,2144
930080,2145
742813,2146
1456720,2147
8354,2148
1625159,2149
481213,2150
233456,2151
932598,2152
940894,2153
385846,2154
258729,2155
382622,2156
240264,2157
327858,2158
426760,2159
709661,2160
1134597,2161
1680444,2162
925915,2163
1209696,2164
842699,2165
333916,2166
1293378,2167
423514,2168
224301,2169
227807,2170
512232,2171
905399,2172
746273,2173
96739,2174
238121,2175
120355,2176
1163491,2177
246180,2178
938940,2179
159580,2180
163617,2181
1458069,2182
40263,2183
1563672,2184
804218,2185
1538362,2186
798769,2187
1715801,2188
1465833,2189
400268,2190
1137963,2191
957855,2192
1019912,2193
249309,2194
1460171,2195
1489350,2196
52544,2197
241794,2198
1255147,2199
383777,2200
614161,2201
1359113,2202
942505,2203
1186115,2204
1614130,2205
215046,2206
1563850,2207
945397,2208
1013541,2209
604441,2210
808777,2211
1463795,2212
358433,2213
695095,2214
265649,2215
63845,2216
448543,2217
1517302,2218
996820,2219
1325422,2220
27329,2221
249364,2222
685957,2223
1203769,2224
228823,2225
62487,2226
242992,2227
65109,2228
1233968,2229
1566833,2230
1153090,2231
1361228,2232
631271,2233
963890,2234
1073435,2235
98830,2236
259548,2237
264060,2238
1497170,2239
650289,2240
1251631,2241
846308,2242
862143,2243
878594,2244
858933,2245
1234832,2246
807073,2247
621570,2248
1190232,2249
1204940,2250
1292542,2251
1270350,2252
26644,2253
932627,2254
412411,2255
695564,2256
748249,2257
433403,2258
631949,2259
741334,2260
258718,2261
662025,2262
1660834,2263
895576,2264
299952,2265
665492,2266
1689678,2267
1547904,2268
986156,2269
1377625,2270
437026,2271
558611,2272
1641973,2273
71803,2274
721659,2275
1222492,2276
1141852,2277
1460663,2278
1453793,2279
1569280,2280
1735181,2281
73622,2282
519745,2283
392245,2284
1018269,2285
157800,2286
1577747,2287
91608,2288
53897,2289
1589395,2290
941997,2291
967467,2292
1520805,2293
795208,2294
280467,2295
1290845,2296
466763,2297
999899,2298
435992,2299
264721,2300
1640492,2301
1542957,2302
1089443,2303
86322,2304
781728,2305
54979,2306
219714,2307
1506134,2308
502701,2309
1478311,2310
1261456,2311
670889,2312
801383,2313
1540303,2314
803647,2315
473536,2316
947664,2317
4451,2318
1484209,2319
600786,2320
99955,2321
241232,2322
364961,2323
975963,2324
188677,2325
637467,2326
86972,2327
117916,2328
1079212,2329
1512390,2330
95940,2331
1606047,2332
445883,2333
866428,2334
848266,2335
580758,2336
71680,2337
1238785,2338
900717,2339
9703,2340
25819,2341
937288,2342
543137,2343
59120,2344
1666926,2345
1029636,2346
424860,2347
421903,2348
302547,2349
225670,2350
82516,2351
890594,2352
16600,2353
82409,2354
874562,2355
939946,2356
1213855,2357
476217,2358
471681,2359
791787,2360
1769919,2361
866289,2362
421971,2363
154240,2364
1494755,2365
1485866,2366
852738,2367
78028,2368
397504,2369
830918,2370
648472,2371
637678,2372
