original_id,new_id
1041739,1366
1545421,1367
890859,1368
1509725,1369
1565386,1370
424075,1371
84367,1372
495800,1373
871373,1374
248711,1375
1024350,1376
508505,1377
1753589,1378
1075375,1379
810561,1380
354372,1381
1482567,1382
256639,1383
1696620,1384
842656,1385
101717,1386
56630,1387
446966,1388
24065,1389
1398338,1390
797542,1391
869166,1392
850575,1393
1003721,1394
1668163,1395
891188,1396
1225963,1397
569580,1398
864922,1399
1504755,1400
495800,1401
104024,1402
981318,1403
1456629,1404
1663003,1405
42684,1406
263776,1407
475136,1408
524953,1409
987423,1410
1502683,1411
715340,1412
497391,1413
987423,1414
677272,1415
859114,1416
1560507,1417
283254,1418
321046,1419
1503837,1420
1051763,1421
407288,1422
562728,1423
706554,1424
1510656,1425
826502,1426
1281081,1427
585003,1428
283519,1429
1050172,1430
892537,1431
551781,1432
58060,1433
86358,1434
1073719,1435
1567120,1436
46770,1437
1525779,1438
1561865,1439
832255,1440
1051225,1441
438296,1442
449935,1443
28705,1444
853001,1445
1473667,1446
232426,1447
1511490,1448
329943,1449
948679,1450
983141,1451
417976,1452
852043,1453
476102,1454
1520509,1455
1205153,1456
1416101,1457
108942,1458
840928,1459
1523449,1460
547225,1461
161129,1462
826341,1463
259967,1464
1528084,1465
110065,1466
1547528,1467
1511490,1468
247340,1469
597020,1470
55147,1471
450910,1472
1502066,1473
831693,1474
1234013,1475
223825,1476
1571647,1477
589248,1478
554226,1479
1056859,1480
233536,1481
837893,1482
1189451,1483
952210,1484
1101219,1485
286728,1486
220360,1487
1520208,1488
903360,1489
1411901,1490
1491244,1491
1536362,1492
983053,1493
822782,1494
1506397,1495
1534845,1496
1557134,1497
650323,1498
1663634,1499
215694,1500
837645,1501
623297,1502
479657,1503
1725712,1504
578832,1505
234203,1506
1500781,1507
802948,1508
107079,1509
1599597,1510
574100,1511
65011,1512
222000,1513
1487527,1514
456419,1515
523379,1516
453156,1517
1248269,1518
428962,1519
969373,1520
1054217,1521
1598147,1522
1246337,1523
348026,1524
407107,1525
1025061,1526
944560,1527
46608,1528
920994,1529
966912,1530
1038717,1531
249287,1532
1516524,1533
901512,1534
994169,1535
1284082,1536
1536369,1537
72378,1538
936373,1539
1201495,1540
542486,1541
1536157,1542
308310,1543
1398635,1544
951672,1545
1512026,1546
832255,1547
1028450,1548
1309439,1549
882774,1550
554342,1551
1731254,1552
1128811,1553
1468964,1554
1593270,1555
1021595,1556
830384,1557
356129,1558
494933,1559
832582,1560
1226701,1561
1041739,1562
1623171,1563
1623171,1564
463036,1565
65972,1566
463036,1567
1064903,1568
835788,1569
951262,1570
878698,1571
1345330,1572
174387,1573
650995,1574
808366,1575
1045393,1576
1341707,1577
1324160,1578
1341707,1579
927159,1580
928878,1581
1685716,1582
233351,1583
29822,1584
1499823,1585
102279,1586
843537,1587
1533640,1588
151798,1589
490540,1590
522890,1591
970287,1592
1661224,1593
34109,1594
11702,1595
1348376,1596
1569356,1597
1154106,1598
1207914,1599
634862,1600
897507,1601
1315563,1602
100330,1603
804984,1604
21663,1605
663163,1606
310155,1607
805278,1608
544316,1609
81761,1610
921616,1611
1537073,1612
251364,1613
1135831,1614
101019,1615
622440,1616
830370,1617
533721,1618
1468056,1619
111938,1620
423031,1621
500871,1622
1571014,1623
897330,1624
848541,1625
1663765,1626
927056,1627
522012,1628
1309439,1629
494286,1630
566926,1631
733277,1632
192454,1633
534201,1634
804625,1635
845209,1636
651894,1637
1611204,1638
1219365,1639
39966,1640
531975,1641
636627,1642
1609635,1643
1007343,1644
246726,1645
1204574,1646
420382,1647
503564,1648
1572769,1649
1332543,1650
593911,1651
851994,1652
133222,1653
546043,1654
518108,1655
551029,1656
485070,1657
94368,1658
1057235,1659
1527796,1660
1616591,1661
862579,1662
808366,1663
1506285,1664
1649512,1665
1118802,1666
862257,1667
1513069,1668
45237,1669
265418,1670
1630015,1671
632764,1672
476562,1673
1627816,1674
1627816,1675
542486,1676
675917,1677
537465,1678
1309439,1679
1546808,1680
751,1681
45559,1682
678770,1683
336927,1684
1681193,1685
1217869,1686
859756,1687
12056,1688
423751,1689
1594611,1690
108967,1691
67585,1692
878382,1693
1251761,1694
178520,1695
957154,1696
357102,1697
296935,1698
501853,1699
1644026,1700
480093,1701
472065,1702
247901,1703
499171,1704
1031798,1705
459877,1706
1564244,1707
840109,1708
1001029,1709
1724637,1710
443250,1711
354226,1712
1323512,1713
579027,1714
71208,1715
1290466,1716
1615725,1717
1196140,1718
638920,1719
1118845,1720
539758,1721
109040,1722
707496,1723
1049559,1724
365190,1725
968161,1726
905694,1727
438073,1728
1545799,1729
710540,1730
1107842,1731
220244,1732
454620,1733
473882,1734
233884,1735
448429,1736
18510,1737
32014,1738
858095,1739
1186391,1740
913444,1741
252166,1742
595667,1743
928091,1744
897330,1745
865573,1746
317536,1747
1219365,1748
344915,1749
837504,1750
756685,1751
1188882,1752
1576098,1753
1220392,1754
240992,1755
38774,1756
1522488,1757
384959,1758
623411,1759
1488800,1760
7122,1761
447181,1762
902397,1763
84282,1764
1330509,1765
1395602,1766
1151435,1767
1290361,1768
236089,1769
1223093,1770
72295,1771
381829,1772
1503837,1773
60207,1774
515846,1775
1096014,1776
244595,1777
1643356,1778
493725,1779
19060,1780
54348,1781
347644,1782
1703351,1783
1485935,1784
1480337,1785
609204,1786
925742,1787
260612,1788
883434,1789
1546808,1790
1579221,1791
1306996,1792
904251,1793
224541,1794
1191459,1795
557656,1796
1077837,1797
481661,1798
1491358,1799
1086903,1800
146156,1801
1005326,1802
1686565,1803
571900,1804
1130762,1805
586394,1806
346517,1807
1186251,1808
867355,1809
1123148,1810
485070,1811
538801,1812
71372,1813
77363,1814
606229,1815
1647604,1816
1049797,1817
338866,1818
215249,1819
1134620,1820
793339,1821
942420,1822
969233,1823
1601426,1824
262311,1825
4733,1826
1364995,1827
542458,1828
229255,1829
1571649,1830
284895,1831
890289,1832
60377,1833
504101,1834
596810,1835
178520,1836
495563,1837
990789,1838
956503,1839
114285,1840
98193,1841
808366,1842
896204,1843
1050342,1844
222189,1845
959302,1846
950273,1847
1541891,1848
564648,1849
1401451,1850
868332,1851
1643997,1852
840081,1853
1530044,1854
473252,1855
314531,1856
1548388,1857
272487,1858
1642646,1859
266512,1860
929350,1861
1029550,1862
991607,1863
438044,1864
295155,1865
896624,1866
111150,1867
1538010,1868
860408,1869
952348,1870
225138,1871
1617642,1872
813102,1873
1458257,1874
910988,1875
816741,1876
645869,1877
44760,1878
598541,1879
1212827,1880
955680,1881
477219,1882
1658241,1883
1610000,1884
1676909,1885
74176,1886
868599,1887
892277,1888
305209,1889
1259255,1890
610399,1891
824954,1892
246901,1893
26828,1894
497233,1895
749474,1896
1109098,1897
1241958,1898
1078305,1899
1002648,1900
286683,1901
500568,1902
528156,1903
439589,1904
968689,1905
1030486,1906
870304,1907
851886,1908
27286,1909
468789,1910
1692897,1911
346649,1912
528312,1913
9231,1914
845775,1915
575717,1916
724737,1917
488839,1918
1590255,1919
1642825,1920
642240,1921
1055461,1922
1515620,1923
521472,1924
1658094,1925
1612848,1926
432118,1927
858198,1928
1483871,1929
576621,1930
47534,1931
43198,1932
953793,1933
1600268,1934
1697264,1935
6852,1936
47488,1937
1684357,1938
1474076,1939
1541098,1940
935306,1941
938467,1942
43876,1943
1289981,1944
71304,1945
1622218,1946
1622218,1947
1270704,1948
1312760,1949
826866,1950
997220,1951
968748,1952
685718,1953
422868,1954
90437,1955
628962,1956
1127866,1957
1523686,1958
34127,1959
981599,1960
618464,1961
62028,1962
1189045,1963
903899,1964
1153391,1965
6225,1966
806269,1967
546672,1968
807345,1969
420443,1970
1552974,1971
526584,1972
881786,1973
373246,1974
1275000,1975
1119389,1976
338601,1977
595627,1978
655508,1979
1084846,1980
1088958,1981
557977,1982
866537,1983
724604,1984
1037853,1985
94289,1986
72640,1987
378584,1988
421597,1989
340845,1990
296490,1991
1242438,1992
1259255,1993
725141,1994
283269,1995
232644,1996
32794,1997
499340,1998
16403,1999
1511625,2000
223609,2001
360398,2002
285798,2003
1394471,2004
421877,2005
686935,2006
19093,2007
1581103,2008
1529697,2009
532226,2010
465522,2011
465522,2012
673960,2013
1219365,2014
430655,2015
87922,2016
855406,2017
246790,2018
267171,2019
1567979,2020
540000,2021
813102,2022
1638843,2023
1668582,2024
94459,2025
1623987,2026
1623987,2027
697528,2028
818554,2029
1690038,2030
442081,2031
7592,2032
106395,2033
453006,2034
431100,2035
953544,2036
818270,2037
914365,2038
1530972,2039
430026,2040
814252,2041
1125393,2042
492841,2043
292424,2044
435623,2045
462060,2046
95997,2047
462060,2048
355368,2049
1320073,2050
1192276,2051
1009510,2052
664064,2053
266609,2054
959446,2055
331250,2056
862643,2057
462562,2058
462562,2059
90732,2060
71885,2061
721730,2062
1215573,2063
1029007,2064
1319383,2065
1271133,2066
1401459,2067
1019689,2068
458089,2069
484127,2070
1578479,2071
673654,2072
768371,2073
1485532,2074
1154142,2075
499542,2076
1002510,2077
871974,2078
397374,2079
1274577,2080
44910,2081
700596,2082
41063,2083
686258,2084
585412,2085
179843,2086
571442,2087
1259255,2088
439651,2089
1467166,2090
67217,2091
981480,2092
1645572,2093
1125393,2094
903524,2095
1202112,2096
517753,2097
551331,2098
1058373,2099
524077,2100
842439,2101
1580711,2102
587391,2103
43949,2104
1617931,2105
897606,2106
226797,2107
258117,2108
1624867,2109
1488800,2110
1624867,2111
53321,2112
950934,2113
41029,2114
303882,2115
330577,2116
441647,2117
465278,2118
465278,2119
928409,2120
842664,2121
6225,2122
259421,2123
339269,2124
499542,2125
330252,2126
962703,2127
521321,2128
912911,2129
937193,2130
407909,2131
354658,2132
920966,2133
929868,2134
1621878,2135
1621878,2136
501853,2137
634917,2138
1588479,2139
1100734,2140
1473146,2141
480269,2142
1374235,2143
366507,2144
1322599,2145
546157,2146
13650,2147
575822,2148
226651,2149
1482949,2150
1602636,2151
924416,2152
576845,2153
233207,2154
266609,2155
577748,2156
1546061,2157
1214985,2158
1673940,2159
1612226,2160
583045,2161
509797,2162
543643,2163
1530168,2164
1482557,2165
1068759,2166
1287717,2167
133342,2168
40484,2169
1237447,2170
1085396,2171
614476,2172
840379,2173
795788,2174
72425,2175
76435,2176
1582818,2177
1199517,2178
607102,2179
437850,2180
335159,2181
1309439,2182
1238430,2183
56766,2184
1580503,2185
1488557,2186
863364,2187
1498158,2188
552593,2189
812083,2190
546939,2191
888378,2192
745397,2193
866034,2194
469771,2195
1452886,2196
598677,2197
1078783,2198
998546,2199
841556,2200
428639,2201
910793,2202
1137804,2203
435920,2204
1526466,2205
1134620,2206
869373,2207
1349404,2208
1528785,2209
1100990,2210
948273,2211
308310,2212
1047353,2213
1619226,2214
498114,2215
380517,2216
70553,2217
802849,2218
234370,2219
813782,2220
1101836,2221
515165,2222
894475,2223
284515,2224
587693,2225
1296187,2226
222188,2227
582043,2228
1394471,2229
526098,2230
928872,2231
561402,2232
512810,2233
588390,2234
1026582,2235
404672,2236
1278972,2237
990567,2238
245855,2239
618406,2240
101774,2241
761847,2242
844069,2243
1270353,2244
253841,2245
761847,2246
1217033,2247
879373,2248
465943,2249
465943,2250
524645,2251
47152,2252
326008,2253
894080,2254
1511129,2255
841556,2256
131429,2257
510858,2258
1134209,2259
239555,2260
40985,2261
291786,2262
1560850,2263
596810,2264
208673,2265
1608443,2266
529905,2267
245791,2268
1142528,2269
656767,2270
275520,2271
1259255,2272
906527,2273
1343802,2274
1343802,2275
542270,2276
562503,2277
502013,2278
704324,2279
1496867,2280
976874,2281
1771209,2282
1470199,2283
825755,2284
159287,2285
267464,2286
345936,2287
1005022,2288
1035317,2289
228915,2290
865782,2291
457773,2292
557646,2293
73242,2294
1521045,2295
319383,2296
1481673,2297
399718,2298
803570,2299
1450653,2300
604946,2301
109270,2302
1186795,2303
1488100,2304
1061853,2305
116466,2306
501271,2307
294342,2308
989885,2309
2424,2310
1095712,2311
291836,2312
1728896,2313
902313,2314
1461902,2315
1419369,2316
1053072,2317
1159793,2318
239379,2319
384187,2320
886706,2321
325205,2322
1324046,2323
226651,2324
864861,2325
232513,2326
1019689,2327
285726,2328
110532,2329
112143,2330
221073,2331
1717430,2332
1540403,2333
48292,2334
402402,2335
76776,2336
1230684,2337
1050795,2338
1293958,2339
983897,2340
1251006,2341
885933,2342
640571,2343
925846,2344
44411,2345
1529271,2346
612972,2347
444011,2348
1654724,2349
331024,2350
632613,2351
1551104,2352
730005,2353
9653,2354
1325299,2355
1045956,2356
1714903,2357
1656293,2358
442416,2359
97960,2360
501853,2361
498348,2362
1050795,2363
1563309,2364
1062988,2365
493004,2366
